measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2005,0.005997052,0.006848902,0.005187827
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2006,0.004638743,0.00529485,0.004026693
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2006,0.006663496,0.007596423,0.00576938
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2006,0.005987264,0.006821872,0.005198046
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2007,0.00462691,0.005285428,0.003994051
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2007,0.006648075,0.007561062,0.005767921
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2007,0.005973913,0.006806171,0.005192126
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2008,0.004613965,0.005271227,0.003986755
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2008,0.006631279,0.007545724,0.005749048
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2008,0.00596083,0.006789494,0.005165555
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2009,0.004603141,0.005252774,0.003958383
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2009,0.006616131,0.007554646,0.005712065
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2009,0.005950981,0.006780298,0.005134763
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2010,0.004597811,0.005269962,0.003941596
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2010,0.006605748,0.007533488,0.005663045
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2010,0.005947243,0.006783881,0.005111867
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2011,0.004597148,0.005267803,0.003939594
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2011,0.00659749,0.007507389,0.00568322
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2011,0.005947463,0.006785452,0.005126954
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2012,0.004597774,0.00526083,0.003940226
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2012,0.006587541,0.007469613,0.005694767
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2012,0.005947742,0.006774361,0.005134946
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2013,0.00459917,0.005258159,0.003931055
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2013,0.006577436,0.007458973,0.005674895
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2013,0.005948564,0.006767744,0.005125713
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2014,0.004600644,0.005248311,0.003932379
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2014,0.006568449,0.007479009,0.005673305
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2014,0.005950006,0.006774803,0.005137029
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2015,0.004601787,0.005255597,0.003936466
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2015,0.00656239,0.007488,0.005670268
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2015,0.005952928,0.006775083,0.00514389
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2016,0.004599458,0.005240446,0.003933422
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2016,0.006556965,0.007466192,0.005659983
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2016,0.00595459,0.006785301,0.005133021
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2017,0.004593709,0.005227191,0.003942197
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2017,0.006549981,0.007449865,0.005640428
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2017,0.005953937,0.006790375,0.005124977
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2018,0.004588691,0.005228396,0.0039272
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2018,0.006543091,0.007482175,0.005616542
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2018,0.005953314,0.006804128,0.005113753
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2019,0.004588082,0.005244347,0.003922967
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2019,0.006537327,0.007496232,0.005597003
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2019,0.005954481,0.006807122,0.005122514
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2020,0.0046077,0.0052643,0.00396528
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2020,0.006518785,0.00742953,0.005618984
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2020,0.005959193,0.006779075,0.005128268
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2021,0.004597624,0.005230826,0.00398176
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2021,0.006522889,0.007481734,0.005595615
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2021,0.005981828,0.006836303,0.005157248
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,1990,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,1990,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,1990,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,1991,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,1991,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,1991,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,1992,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,1992,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,1992,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,1993,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,1993,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,1993,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,1994,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,1994,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,1994,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,1995,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,1995,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,1995,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,1996,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,1996,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,1996,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,1997,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,1997,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,1997,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,1998,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,1998,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,1998,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,1999,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,1999,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,1999,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2000,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2000,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2000,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2001,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2001,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2001,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2002,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2002,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2002,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2003,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2003,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2003,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2004,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2004,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2004,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2005,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2005,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2005,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2006,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2006,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2006,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2007,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2007,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2007,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2008,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2008,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2008,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2009,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2009,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2009,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2010,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2010,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2010,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2011,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2011,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2011,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2012,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2012,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2012,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2013,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2013,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2013,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2014,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2014,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2014,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2015,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2015,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2015,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2016,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2016,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2016,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2017,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2017,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2017,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2018,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2018,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2018,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2019,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2019,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2019,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2020,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2020,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2020,0,0,0
Prevalence,Eswatini,Male,All ages,Leishmaniasis,Percent,2021,0,0,0
Prevalence,Eswatini,Female,All ages,Leishmaniasis,Percent,2021,0,0,0
Prevalence,Eswatini,Both,All ages,Leishmaniasis,Percent,2021,0,0,0
Prevalence,Eswatini,Male,All ages,Non-venomous animal contact,Percent,1990,0.003517295,0.004140297,0.002937268
Prevalence,Eswatini,Female,All ages,Non-venomous animal contact,Percent,1990,0.001707197,0.00201611,0.001423004
Prevalence,Eswatini,Both,All ages,Non-venomous animal contact,Percent,1990,0.002564293,0.0030109,0.002144768
Prevalence,Eswatini,Male,All ages,Non-venomous animal contact,Percent,1991,0.003512082,0.004131251,0.002938628
Prevalence,Eswatini,Female,All ages,Non-venomous animal contact,Percent,1991,0.001678658,0.001983294,0.001395802
Prevalence,Eswatini,Both,All ages,Non-venomous animal contact,Percent,1991,0.002546835,0.002988638,0.00213035
Prevalence,Eswatini,Male,All ages,Non-venomous animal contact,Percent,1992,0.00351775,0.004122333,0.002948667
Prevalence,Eswatini,Female,All ages,Non-venomous animal contact,Percent,1992,0.001654921,0.001955927,0.001375812
Prevalence,Eswatini,Both,All ages,Non-venomous animal contact,Percent,1992,0.002536969,0.002974485,0.002122235
Prevalence,Eswatini,Male,All ages,Non-venomous animal contact,Percent,1993,0.003534336,0.00413865,0.002967545
Prevalence,Eswatini,Female,All ages,Non-venomous animal contact,Percent,1993,0.001637931,0.001935234,0.001361863
Prevalence,Eswatini,Both,All ages,Non-venomous animal contact,Percent,1993,0.002535751,0.002968555,0.002121305
Prevalence,Eswatini,Male,All ages,Non-venomous animal contact,Percent,1994,0.003561285,0.004159135,0.002995124
Prevalence,Eswatini,Female,All ages,Non-venomous animal contact,Percent,1994,0.001629566,0.00192667,0.001357402
Prevalence,Eswatini,Both,All ages,Non-venomous animal contact,Percent,1994,0.0025439,0.002973884,0.002132154
Prevalence,Eswatini,Male,All ages,Non-venomous animal contact,Percent,1995,0.003597978,0.004205855,0.00303083
Prevalence,Eswatini,Female,All ages,Non-venomous animal contact,Percent,1995,0.001631706,0.001931906,0.001361747
Prevalence,Eswatini,Both,All ages,Non-venomous animal contact,Percent,1995,0.002562096,0.002991166,0.002149477
Prevalence,Eswatini,Male,All ages,Non-venomous animal contact,Percent,1996,0.003656911,0.004279009,0.003084361
Prevalence,Eswatini,Female,All ages,Non-venomous animal contact,Percent,1996,0.001643176,0.001942277,0.001368207
Prevalence,Eswatini,Both,All ages,Non-venomous animal contact,Percent,1996,0.002595326,0.003028967,0.002182583
Prevalence,Eswatini,Male,All ages,Non-venomous animal contact,Percent,1997,0.003743799,0.004392782,0.003173389
Prevalence,Eswatini,Female,All ages,Non-venomous animal contact,Percent,1997,0.001660017,0.001956542,0.001381937
Prevalence,Eswatini,Both,All ages,Non-venomous animal contact,Percent,1997,0.002644026,0.003085236,0.002228888
Prevalence,Eswatini,Male,All ages,Non-venomous animal contact,Percent,1998,0.003847114,0.004526121,0.003279921
