measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Eswatini,Female,80+ years,Varicella and herpes zoster,Percent,2007,0.0016266759184821,0.0023817063979424,0.0010679659100975
Prevalence,Eswatini,Both,80+ years,Varicella and herpes zoster,Percent,2007,0.001610969231928,0.0023335802156201,0.0010809196464812
Prevalence,Eswatini,Male,60-64 years,Malaria,Percent,2007,0.0003782260288788,0.00043025753041,0.0003329415224434
Prevalence,Eswatini,Female,60-64 years,Malaria,Percent,2007,0.0004107528009918,0.0004597712758933,0.0003641871165736
Prevalence,Eswatini,Both,60-64 years,Malaria,Percent,2007,0.0003967330661897,0.0004461570358516,0.0003507483049235
Prevalence,Eswatini,Male,65-69 years,Malaria,Percent,2007,0.0003662771670611,0.0004170977802802,0.0003212822850656
Prevalence,Eswatini,Female,65-69 years,Malaria,Percent,2007,0.0003921561609142,0.0004412470364546,0.0003462373797989
Prevalence,Eswatini,Both,65-69 years,Malaria,Percent,2007,0.0003815198615985,0.0004313216589571,0.0003360803089384
Prevalence,Eswatini,Male,70-74 years,Malaria,Percent,2007,0.0003591414019731,0.0004128026113061,0.0003153864860892
Prevalence,Eswatini,Female,70-74 years,Malaria,Percent,2007,0.0003760747115467,0.0004281422996154,0.0003307667274431
Prevalence,Eswatini,Both,70-74 years,Malaria,Percent,2007,0.0003694589220658,0.0004213422310301,0.0003245476745601
Prevalence,Eswatini,Male,75-79 years,Malaria,Percent,2007,0.0003554784781362,0.000406401976486,0.000311473139419
Prevalence,Eswatini,Female,75-79 years,Malaria,Percent,2007,0.0003630888041738,0.0004146269319285,0.0003190564014234
Prevalence,Eswatini,Both,75-79 years,Malaria,Percent,2007,0.0003604149404101,0.0004116458318148,0.0003165108305313
Prevalence,Eswatini,Male,80+ years,Malaria,Percent,2007,0.0003533837416844,0.0004051397832291,0.0003087570686109
Prevalence,Eswatini,Female,80+ years,Malaria,Percent,2007,0.0003544923860107,0.0004063431877194,0.0003097120207746
Prevalence,Eswatini,Both,80+ years,Malaria,Percent,2007,0.0003541895132518,0.0004060144266152,0.0003094511359128
Prevalence,Eswatini,Male,<5 years,Lower respiratory infections,Percent,2007,0.0044581495569834,0.0050769497839617,0.0038921953114578
Prevalence,Eswatini,Female,<5 years,Lower respiratory infections,Percent,2007,0.0036528909415297,0.0041603521327929,0.0032389371923723
Prevalence,Eswatini,Both,<5 years,Lower respiratory infections,Percent,2007,0.0040544694694059,0.0046162780019125,0.0035722918189356
Prevalence,Eswatini,Male,5-9 years,Lower respiratory infections,Percent,2007,0.0012748818003932,0.0017172788316384,0.0009511150489393
Prevalence,Eswatini,Female,5-9 years,Lower respiratory infections,Percent,2007,0.0011551145005392,0.0015756936666034,0.000865453353447
Prevalence,Eswatini,Both,5-9 years,Lower respiratory infections,Percent,2007,0.0012142144368879,0.00163387200258,0.0009164645123827
Prevalence,Eswatini,Male,10-14 years,Lower respiratory infections,Percent,2007,0.0004513071459182,0.0005778485483334,0.0003415237024438
Prevalence,Eswatini,Female,10-14 years,Lower respiratory infections,Percent,2007,0.0004312689283189,0.0005587057827932,0.0003372044150698
Prevalence,Eswatini,Both,10-14 years,Lower respiratory infections,Percent,2007,0.0004409665585745,0.000573930542407,0.0003385913724394
Prevalence,Eswatini,Male,15-19 years,Lower respiratory infections,Percent,2007,0.0003822892259555,0.0004617296556123,0.0003216856394501
Prevalence,Eswatini,Female,15-19 years,Lower respiratory infections,Percent,2007,0.0003667824564001,0.0004346339823613,0.0003074194640399
Prevalence,Eswatini,Both,15-19 years,Lower respiratory infections,Percent,2007,0.000374084086084,0.000438783623079,0.0003145172337998
Prevalence,Eswatini,Male,20-24 years,Lower respiratory infections,Percent,2007,0.000415583743782,0.0005055275455547,0.0003412246136012
Prevalence,Eswatini,Female,20-24 years,Lower respiratory infections,Percent,2007,0.0003836235342413,0.0004656411672147,0.0003087913078705
Prevalence,Eswatini,Both,20-24 years,Lower respiratory infections,Percent,2007,0.0003981936121064,0.0004773698765056,0.0003321160808421
Prevalence,Eswatini,Male,25-29 years,Lower respiratory infections,Percent,2007,0.0005747081445799,0.0006602283210648,0.000496233752056
Prevalence,Eswatini,Female,25-29 years,Lower respiratory infections,Percent,2007,0.0005020028428409,0.0005738366368435,0.0004262901947631
Prevalence,Eswatini,Both,25-29 years,Lower respiratory infections,Percent,2007,0.0005351813644924,0.000603781017293,0.0004640836353996
Prevalence,Eswatini,Male,30-34 years,Lower respiratory infections,Percent,2007,0.0007343827979117,0.0008551305178951,0.0006200794731909
Prevalence,Eswatini,Female,30-34 years,Lower respiratory infections,Percent,2007,0.0006199489988734,0.000724890488079,0.0005219811541849
Prevalence,Eswatini,Both,30-34 years,Lower respiratory infections,Percent,2007,0.0006737862095162,0.0007757512340657,0.0005710820554377
Prevalence,Eswatini,Male,35-39 years,Lower respiratory infections,Percent,2007,0.0008942180809335,0.0010861485587992,0.0007274160883431
Prevalence,Eswatini,Female,35-39 years,Lower respiratory infections,Percent,2007,0.000735849837849,0.0008904524908232,0.0006060201966757
Prevalence,Eswatini,Both,35-39 years,Lower respiratory infections,Percent,2007,0.0008102200501842,0.000959218717061,0.0006689233456918
Prevalence,Eswatini,Male,40-44 years,Lower respiratory infections,Percent,2007,0.0011778644020599,0.0013800801348793,0.0009947124687128
Prevalence,Eswatini,Female,40-44 years,Lower respiratory infections,Percent,2007,0.0009090694736461,0.0010619203016842,0.0007645849950271
Prevalence,Eswatini,Both,40-44 years,Lower respiratory infections,Percent,2007,0.0010314544388583,0.0011808385169306,0.0008745743512605
Prevalence,Eswatini,Male,45-49 years,Lower respiratory infections,Percent,2007,0.0016296968472128,0.0018591445679237,0.0014378826156874
Prevalence,Eswatini,Female,45-49 years,Lower respiratory infections,Percent,2007,0.0011613434357915,0.0013273072471336,0.0010163590537682
Prevalence,Eswatini,Both,45-49 years,Lower respiratory infections,Percent,2007,0.00137380333129,0.0015381164904491,0.0012276020893421
Prevalence,Eswatini,Male,50-54 years,Lower respiratory infections,Percent,2007,0.0021023750156166,0.0024517226621049,0.0018179284469282
Prevalence,Eswatini,Female,50-54 years,Lower respiratory infections,Percent,2007,0.0014272789882896,0.0016403678887763,0.0012277699426267
Prevalence,Eswatini,Both,50-54 years,Lower respiratory infections,Percent,2007,0.0017422715065022,0.0019935113602271,0.0015158276209006
Prevalence,Eswatini,Male,55-59 years,Lower respiratory infections,Percent,2007,0.0025951446749012,0.0030851639731156,0.0021708230764132
Prevalence,Eswatini,Female,55-59 years,Lower respiratory infections,Percent,2007,0.0017069638126727,0.002043188477864,0.0014092910280135
Prevalence,Eswatini,Both,55-59 years,Lower respiratory infections,Percent,2007,0.0021175976032793,0.0024886106624314,0.0017630501261894
Prevalence,Eswatini,Male,60-64 years,Lower respiratory infections,Percent,2007,0.0035157725515338,0.0040946630963409,0.0030023556037234
Prevalence,Eswatini,Female,60-64 years,Lower respiratory infections,Percent,2007,0.0024227291106183,0.0028215291858007,0.0020821793709658
Prevalence,Eswatini,Both,60-64 years,Lower respiratory infections,Percent,2007,0.002893854128432,0.0032845254371723,0.0025062715983959
Prevalence,Eswatini,Male,65-69 years,Lower respiratory infections,Percent,2007,0.0049836639751757,0.0056517214292964,0.0043717938917639
Prevalence,Eswatini,Female,65-69 years,Lower respiratory infections,Percent,2007,0.0037211010717299,0.0041929903471966,0.0032506468605872
Prevalence,Eswatini,Both,65-69 years,Lower respiratory infections,Percent,2007,0.0042400159675925,0.0047341507088191,0.0037157584592868
Prevalence,Eswatini,Male,70-74 years,Lower respiratory infections,Percent,2007,0.0064946351446684,0.0075207427134095,0.0056183263603409
Prevalence,Eswatini,Female,70-74 years,Lower respiratory infections,Percent,2007,0.0050753378795476,0.0058399492196576,0.0043895037774553
Prevalence,Eswatini,Both,70-74 years,Lower respiratory infections,Percent,2007,0.0056298528221565,0.0063977999969124,0.0049033616793682
Prevalence,Eswatini,Male,75-79 years,Lower respiratory infections,Percent,2007,0.0080377666600633,0.0094110911229153,0.0066748045285577
Prevalence,Eswatini,Female,75-79 years,Lower respiratory infections,Percent,2007,0.0064774212677313,0.0075615724831763,0.0055026697735412
Prevalence,Eswatini,Both,75-79 years,Lower respiratory infections,Percent,2007,0.0070256435776271,0.0080617037041012,0.0059227655177069
Prevalence,Eswatini,Male,80+ years,Lower respiratory infections,Percent,2007,0.0170211370905174,0.0196118118769835,0.0146836187662205
Prevalence,Eswatini,Female,80+ years,Lower respiratory infections,Percent,2007,0.0125565396349781,0.0148165629500041,0.0106821213102042
Prevalence,Eswatini,Both,80+ years,Lower respiratory infections,Percent,2007,0.0137762317593498,0.0158273089478536,0.0118138784950725
Prevalence,Eswatini,Male,50-54 years,Otitis media,Percent,2007,0.0140852635693609,0.021328855289901,0.0080703869590911
Prevalence,Eswatini,Female,50-54 years,Otitis media,Percent,2007,0.0125331993893353,0.0187890119182621,0.0072105780063605
Prevalence,Eswatini,Both,50-54 years,Otitis media,Percent,2007,0.0132573745401031,0.020115207977744,0.0076999591910447
Prevalence,Eswatini,Male,55-59 years,Otitis media,Percent,2007,0.012685071548052,0.0184960948745857,0.0078826084050024
Prevalence,Eswatini,Female,55-59 years,Otitis media,Percent,2007,0.0113857620284323,0.0167991197728564,0.0073323479761318
Prevalence,Eswatini,Both,55-59 years,Otitis media,Percent,2007,0.0119864707658851,0.0175835354695839,0.0075756419367937
Prevalence,Eswatini,Male,60-64 years,Otitis media,Percent,2007,0.0107138054427199,0.016379985104196,0.005991847204016
Prevalence,Eswatini,Female,60-64 years,Otitis media,Percent,2007,0.0096122522531805,0.0147346707905894,0.0053019850384404
Prevalence,Eswatini,Both,60-64 years,Otitis media,Percent,2007,0.0100870443703776,0.0157936821942612,0.005661409779267
Prevalence,Eswatini,Male,50-54 years,Animal contact,Percent,2007,0.010768741511059,0.012775457656838,0.0091642013924026
Prevalence,Eswatini,Female,50-54 years,Animal contact,Percent,2007,0.0041242549611224,0.0047579241872277,0.0035561308879494
Prevalence,Eswatini,Both,50-54 years,Animal contact,Percent,2007,0.0072245049109816,0.0084660762914098,0.0061631239081659
Prevalence,Eswatini,Male,55-59 years,Animal contact,Percent,2007,0.0119356771801078,0.0140146921131495,0.010276110594058
Prevalence,Eswatini,Female,55-59 years,Animal contact,Percent,2007,0.0046354116025474,0.0053969745202761,0.0040654899854525
Prevalence,Eswatini,Both,55-59 years,Animal contact,Percent,2007,0.0080105505872698,0.0092611936629608,0.0069527948021409
Prevalence,Eswatini,Male,60-64 years,Animal contact,Percent,2007,0.0129775507214855,0.0152612321542407,0.0111839441992029
Prevalence,Eswatini,Female,60-64 years,Animal contact,Percent,2007,0.0049954140151127,0.0058361012541517,0.0043425820393716
Prevalence,Eswatini,Both,60-64 years,Animal contact,Percent,2007,0.0084358842950915,0.0099421389697936,0.0073275773164877
Prevalence,Eswatini,Male,65-69 years,Animal contact,Percent,2007,0.0140036420746295,0.0166139197081925,0.0121229351953726
Prevalence,Eswatini,Female,65-69 years,Animal contact,Percent,2007,0.0053752578457655,0.0062522805320674,0.0046946905428227
Prevalence,Eswatini,Both,65-69 years,Animal contact,Percent,2007,0.0089215339484898,0.0105711659601841,0.0077112595723391
Prevalence,Eswatini,Male,70-74 years,Animal contact,Percent,2007,0.0147991632719692,0.017306125338672,0.0127939971746922
Prevalence,Eswatini,Female,70-74 years,Animal contact,Percent,2007,0.0057118207043283,0.0066087092349901,0.0049471274694456
Prevalence,Eswatini,Both,70-74 years,Animal contact,Percent,2007,0.0092622165316077,0.0108142652873092,0.008007243312259
Prevalence,Eswatini,Male,75-79 years,Animal contact,Percent,2007,0.0155652544804743,0.0180766009412594,0.0135573241410382
Prevalence,Eswatini,Female,75-79 years,Animal contact,Percent,2007,0.0061104243138305,0.0070593520785929,0.005403058519719
Prevalence,Eswatini,Both,75-79 years,Animal contact,Percent,2007,0.0094323487195824,0.0109372845833766,0.00822675237571
Prevalence,Eswatini,Male,80+ years,Animal contact,Percent,2007,0.0174176972463993,0.0197229522821327,0.0154380070408646
Prevalence,Eswatini,Female,80+ years,Animal contact,Percent,2007,0.0068643048901706,0.0077824863254415,0.0061160900676933
Prevalence,Eswatini,Both,80+ years,Animal contact,Percent,2007,0.0097474067945278,0.0110856470974958,0.0086940671098141
Prevalence,Eswatini,Male,55-59 years,Diphtheria,Percent,2007,1.4404764365e-06,3.9582531895e-06,2.090159854e-07
Prevalence,Eswatini,Female,55-59 years,Diphtheria,Percent,2007,3.774359989e-07,1.1435122672e-06,5.63634936e-08
Prevalence,Eswatini,Both,55-59 years,Diphtheria,Percent,2007,8.689142683e-07,2.0079428261e-06,1.880800016e-07
Prevalence,Eswatini,Male,60-64 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,60-64 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,60-64 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,65-69 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,65-69 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,65-69 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,70-74 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,70-74 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,70-74 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,75-79 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,75-79 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,75-79 years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,80+ years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,80+ years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,80+ years,Diphtheria,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,25-29 years,Drowning,Percent,2007,0.0003900660674331,0.0004813953711111,0.0003239671873415
Prevalence,Eswatini,Female,25-29 years,Drowning,Percent,2007,0.0002729281449402,0.0003293879162759,0.0002209065069154
Prevalence,Eswatini,Both,25-29 years,Drowning,Percent,2007,0.0003263827160814,0.0003960954401601,0.0002727335539279
Prevalence,Eswatini,Male,30-34 years,Drowning,Percent,2007,0.00043677314459,0.0005204088547328,0.0003607553774345
Prevalence,Eswatini,Female,30-34 years,Drowning,Percent,2007,0.0002879114704018,0.000346837446556,0.0002317897111863
Prevalence,Eswatini,Both,30-34 years,Drowning,Percent,2007,0.0003579476818991,0.0004273870289781,0.0002985537946907
Prevalence,Eswatini,Male,35-39 years,Drowning,Percent,2007,0.0004834150029203,0.0005895876859449,0.0004023143707296
Prevalence,Eswatini,Female,35-39 years,Drowning,Percent,2007,0.0003014879587788,0.0003618887900797,0.000249599770416
Prevalence,Eswatini,Both,35-39 years,Drowning,Percent,2007,0.0003869235053555,0.0004655800196718,0.0003230159397212
Prevalence,Eswatini,Male,40-44 years,Drowning,Percent,2007,0.0005302430791344,0.0006411335002342,0.0004393595584992
Prevalence,Eswatini,Female,40-44 years,Drowning,Percent,2007,0.0003144793282904,0.000377431047945,0.0002589432754141
Prevalence,Eswatini,Both,40-44 years,Drowning,Percent,2007,0.0004127196180346,0.0004947275830986,0.0003424910994896
Prevalence,Eswatini,Male,45-49 years,Drowning,Percent,2007,0.0006085789307746,0.0007128707065802,0.0005002939797025
Prevalence,Eswatini,Female,45-49 years,Drowning,Percent,2007,0.0003357834144466,0.0003953488500328,0.0002814308898483
Prevalence,Eswatini,Both,45-49 years,Drowning,Percent,2007,0.0004595324049059,0.0005349381629442,0.0003856732758359
Prevalence,Eswatini,Male,50-54 years,Drowning,Percent,2007,0.0006844059652672,0.000800439298865,0.0005803059139599
Prevalence,Eswatini,Female,50-54 years,Drowning,Percent,2007,0.0003584364271735,0.0004169230549738,0.0003029747691954
Prevalence,Eswatini,Both,50-54 years,Drowning,Percent,2007,0.000510530237344,0.0005940103612558,0.0004348864447025
Prevalence,Eswatini,Male,55-59 years,Drowning,Percent,2007,0.0007573459742108,0.0008844212247308,0.0006374290747318
Prevalence,Eswatini,Female,55-59 years,Drowning,Percent,2007,0.0003858326791614,0.0004539388729044,0.0003233692887463
Prevalence,Eswatini,Both,55-59 years,Drowning,Percent,2007,0.0005575948368536,0.0006465101285844,0.000472640478831
Prevalence,Eswatini,Male,60-64 years,Drowning,Percent,2007,0.0008395139576895,0.0009912178627682,0.0007049307713623
Prevalence,Eswatini,Female,60-64 years,Drowning,Percent,2007,0.0004182442315926,0.000491414648076,0.0003517699706366
Prevalence,Eswatini,Both,60-64 years,Drowning,Percent,2007,0.0005998205203209,0.0006983186133711,0.0005063255648265
