population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,New York,Both,20-24 years,Alcohol use disorders,Percent,2001,0.0532793992997416,0.074014583301262,0.0378736920179842
All Population,Prevalence,New York,Both,25-29 years,Alcohol use disorders,Percent,2001,0.0463648695216319,0.060402995523236,0.0357955357461412
All Population,Prevalence,New York,Both,30-34 years,Alcohol use disorders,Percent,2001,0.0369283163328144,0.049016949152781,0.0254576369885723
All Population,Prevalence,New York,Both,35-39 years,Alcohol use disorders,Percent,2001,0.034646104024758,0.0453020074782129,0.0263010279648001
All Population,Prevalence,New York,Both,40-44 years,Alcohol use disorders,Percent,2001,0.0328509224239144,0.0439059443587252,0.0241682287050493
All Population,Prevalence,New York,Both,45-49 years,Alcohol use disorders,Percent,2001,0.029576612092748,0.0372351799504069,0.0234878701131492
All Population,Prevalence,New York,Both,50-54 years,Alcohol use disorders,Percent,2001,0.0259124023063862,0.0341623682092901,0.0189865893770677
All Population,Prevalence,New York,Both,55-59 years,Alcohol use disorders,Percent,2001,0.0224827921857715,0.027857592854401,0.0179183209036607
All Population,Prevalence,New York,Both,60-64 years,Alcohol use disorders,Percent,2001,0.0190590254519307,0.0252905004336149,0.0137570967376116
All Population,Prevalence,New York,Both,65-69 years,Alcohol use disorders,Percent,2001,0.0155288131421556,0.0201871514608945,0.0117173290378761
All Population,Prevalence,New York,Both,70-74 years,Alcohol use disorders,Percent,2001,0.0124156173266896,0.0161054181228586,0.0090432121441355
All Population,Prevalence,New York,Both,75-79 years,Alcohol use disorders,Percent,2001,0.0109745615606951,0.0140634997391104,0.0082350921318767
All Population,Prevalence,New York,Both,80+ years,Alcohol use disorders,Percent,2001,0.0119578504545792,0.0149024567372557,0.0091257928264479
All Population,Prevalence,New York,Both,<5 years,Drug use disorders,Percent,2001,0.0,0.0,0.0
All Population,Prevalence,New York,Both,5-9 years,Drug use disorders,Percent,2001,0.0,0.0,0.0
All Population,Prevalence,New York,Both,10-14 years,Drug use disorders,Percent,2001,0.0045145126805612,0.0085333289268174,0.0016825974807395
All Population,Prevalence,New York,Both,15-19 years,Drug use disorders,Percent,2001,0.0531800954674827,0.0821497294121404,0.0320887813275723
All Population,Prevalence,New York,Both,20-24 years,Drug use disorders,Percent,2001,0.0602780589963512,0.0743426409834876,0.0479216824510361
All Population,Prevalence,New York,Both,25-29 years,Drug use disorders,Percent,2001,0.0507775079441652,0.0603454280686954,0.0423084785784237
All Population,Prevalence,New York,Both,30-34 years,Drug use disorders,Percent,2001,0.041233493036922,0.0478354373306198,0.0356742611379954
All Population,Prevalence,New York,Both,35-39 years,Drug use disorders,Percent,2001,0.0332733167389838,0.0399696581141973,0.0285695486283105
All Population,Prevalence,New York,Both,40-44 years,Drug use disorders,Percent,2001,0.0262756413246474,0.0306855820507257,0.0222472808862299
All Population,Prevalence,New York,Both,45-49 years,Drug use disorders,Percent,2001,0.0200520349736753,0.0240676815575185,0.0170854226721846
All Population,Prevalence,New York,Both,50-54 years,Drug use disorders,Percent,2001,0.0148674599005492,0.0174353380125697,0.0123751770733772
All Population,Prevalence,New York,Both,55-59 years,Drug use disorders,Percent,2001,0.0101947127279585,0.0117325579980271,0.008659494854788
All Population,Prevalence,New York,Both,60-64 years,Drug use disorders,Percent,2001,0.0065860309428508,0.0076972402764369,0.0055473549225317
All Population,Prevalence,New York,Both,65-69 years,Drug use disorders,Percent,2001,0.0045953673263128,0.0054391305440994,0.0038805727938877
All Population,Prevalence,New York,Both,70-74 years,Drug use disorders,Percent,2001,0.0034402030318549,0.0041195942551207,0.0029296856232857
All Population,Prevalence,New York,Both,75-79 years,Drug use disorders,Percent,2001,0.0027675206830383,0.0033126707761463,0.0022769445208853
All Population,Prevalence,New York,Both,80+ years,Drug use disorders,Percent,2001,0.0022809906941387,0.0027580667037428,0.001913246422007
All Population,Prevalence,New York,Both,<5 years,Depressive disorders,Percent,2001,7.5316908963e-06,1.42513249367e-05,2.9202437011e-06
All Population,Prevalence,New York,Both,5-9 years,Depressive disorders,Percent,2001,0.0089416033510109,0.0129327207666528,0.006065253926471
All Population,Prevalence,New York,Both,10-14 years,Depressive disorders,Percent,2001,0.0365599564798439,0.0464542579639637,0.0289202995685171
All Population,Prevalence,New York,Both,15-19 years,Depressive disorders,Percent,2001,0.0514634485908499,0.0633073957311166,0.0422182027713062
All Population,Prevalence,New York,Both,20-24 years,Depressive disorders,Percent,2001,0.0503947859227625,0.0604214057607254,0.041339799712955
All Population,Prevalence,New York,Both,25-29 years,Depressive disorders,Percent,2001,0.0509790370398401,0.060729243518505,0.0433765653427651
All Population,Prevalence,New York,Both,30-34 years,Depressive disorders,Percent,2001,0.0506869518253908,0.0603247671691992,0.0432209524476052
All Population,Prevalence,New York,Both,35-39 years,Depressive disorders,Percent,2001,0.0503249176927862,0.0577471664263475,0.0433641266745433
All Population,Prevalence,New York,Both,40-44 years,Depressive disorders,Percent,2001,0.0497173723469245,0.0580606834130581,0.0414101367290596
All Population,Prevalence,New York,Both,45-49 years,Depressive disorders,Percent,2001,0.0482330650335511,0.0569211686436666,0.0409750971975993
All Population,Prevalence,New York,Both,50-54 years,Depressive disorders,Percent,2001,0.0457842132186312,0.0546768342747052,0.0392480903789411
All Population,Prevalence,New York,Both,55-59 years,Depressive disorders,Percent,2001,0.0423631832872536,0.0500844452420076,0.0361891416167034
All Population,Prevalence,New York,Both,60-64 years,Depressive disorders,Percent,2001,0.0394384672546505,0.0465314039948905,0.0324728098044493
All Population,Prevalence,New York,Both,65-69 years,Depressive disorders,Percent,2001,0.0375957153936585,0.0439620271643987,0.0310629542938929
All Population,Prevalence,New York,Both,70-74 years,Depressive disorders,Percent,2001,0.0359075757903467,0.0421824098964009,0.0290454125730295
All Population,Prevalence,New York,Both,75-79 years,Depressive disorders,Percent,2001,0.0354108414470445,0.0410912174535828,0.0282741219133023
All Population,Prevalence,New York,Both,80+ years,Depressive disorders,Percent,2001,0.035589534271193,0.0413556496115195,0.029026966367471
All Population,Prevalence,New York,Both,<5 years,Anxiety disorders,Percent,2001,0.0010031879835521,0.0022203202565886,0.0004717200402993
All Population,Prevalence,New York,Both,5-9 years,Anxiety disorders,Percent,2001,0.0158689792297899,0.0308071284846764,0.0089438895939799
All Population,Prevalence,New York,Both,10-14 years,Anxiety disorders,Percent,2001,0.0296679120798942,0.0373743077983451,0.0233785707020892
All Population,Prevalence,New York,Both,15-19 years,Anxiety disorders,Percent,2001,0.0729849584540971,0.090426815138135,0.0608954243729074
All Population,Prevalence,New York,Both,20-24 years,Anxiety disorders,Percent,2001,0.0847869011188889,0.0983584888774515,0.0718205916966144
All Population,Prevalence,New York,Both,25-29 years,Anxiety disorders,Percent,2001,0.0957091225225333,0.1082100793504632,0.0857256884275409
All Population,Prevalence,New York,Both,30-34 years,Anxiety disorders,Percent,2001,0.1020940403083306,0.1171972790990121,0.0899130481686717
All Population,Prevalence,New York,Both,35-39 years,Anxiety disorders,Percent,2001,0.1017113220928124,0.1123953428957393,0.0908845465266635
All Population,Prevalence,New York,Both,40-44 years,Anxiety disorders,Percent,2001,0.1001583489545628,0.1105634017739726,0.0905006652100255
All Population,Prevalence,New York,Both,45-49 years,Anxiety disorders,Percent,2001,0.1000843597982218,0.114650754716133,0.0902192513172884
All Population,Prevalence,New York,Both,50-54 years,Anxiety disorders,Percent,2001,0.0987650011446258,0.1179673081874285,0.0864217754412931
All Population,Prevalence,New York,Both,55-59 years,Anxiety disorders,Percent,2001,0.0875952463189806,0.1007387339954112,0.0777950203936419
All Population,Prevalence,New York,Both,60-64 years,Anxiety disorders,Percent,2001,0.0728719591895362,0.0834599464264555,0.0624269263123462
All Population,Prevalence,New York,Both,65-69 years,Anxiety disorders,Percent,2001,0.0635657635336261,0.0727577424763727,0.0543929668592979
All Population,Prevalence,New York,Both,70-74 years,Anxiety disorders,Percent,2001,0.0573306378365253,0.0688560369480312,0.0469029241303598
All Population,Prevalence,New York,Both,75-79 years,Anxiety disorders,Percent,2001,0.0535585283308478,0.0623142086362219,0.0454890780794247
All Population,Prevalence,New York,Both,80+ years,Anxiety disorders,Percent,2001,0.0505108777481812,0.0634068035725112,0.0416537733408124
All Population,Prevalence,New York,Both,<5 years,Diabetes mellitus type 1,Percent,2001,0.0004187682870349,0.0005708882869373,0.0002904523875799
All Population,Prevalence,New York,Both,5-9 years,Diabetes mellitus type 1,Percent,2001,0.0019326381934182,0.0025071165787136,0.0013472012156577
All Population,Prevalence,New York,Both,10-14 years,Diabetes mellitus type 1,Percent,2001,0.002998288031131,0.00394046706293,0.0021917433609651
All Population,Prevalence,New York,Both,15-19 years,Diabetes mellitus type 1,Percent,2001,0.0031640130747848,0.0041189300456933,0.0024366514470978
All Population,Prevalence,New York,Both,20-24 years,Diabetes mellitus type 1,Percent,2001,0.0034731096486541,0.0043323642574076,0.0027595355337956
All Population,Prevalence,New York,Both,25-29 years,Diabetes mellitus type 1,Percent,2001,0.0039551007758276,0.0049115378578219,0.0031073452708085
All Population,Prevalence,New York,Both,30-34 years,Diabetes mellitus type 1,Percent,2001,0.0043871886726538,0.0057040795247546,0.0035360449719016
All Population,Prevalence,New York,Both,35-39 years,Diabetes mellitus type 1,Percent,2001,0.0047142083060553,0.0062016339901059,0.0037810690881523
All Population,Prevalence,New York,Both,40-44 years,Diabetes mellitus type 1,Percent,2001,0.0049128397248062,0.0062055741610697,0.0038919698594801
All Population,Prevalence,New York,Both,45-49 years,Diabetes mellitus type 1,Percent,2001,0.0049481094447825,0.0059522532233648,0.0039790123847538
All Population,Prevalence,New York,Both,50-54 years,Diabetes mellitus type 1,Percent,2001,0.0048412753564048,0.0060986196277909,0.0039398359794354
All Population,Prevalence,New York,Both,55-59 years,Diabetes mellitus type 1,Percent,2001,0.0046177933018896,0.0059318984089107,0.0035668391071169
All Population,Prevalence,New York,Both,60-64 years,Diabetes mellitus type 1,Percent,2001,0.0042952273058473,0.0055297323272612,0.0032524616971774
All Population,Prevalence,New York,Both,65-69 years,Diabetes mellitus type 1,Percent,2001,0.0038797731107113,0.004944095411763,0.0028181145894304
All Population,Prevalence,New York,Both,70-74 years,Diabetes mellitus type 1,Percent,2001,0.0034192267501616,0.0044761462516811,0.0024497574644379
All Population,Prevalence,New York,Both,75-79 years,Diabetes mellitus type 1,Percent,2001,0.0029496624121967,0.0040901106799529,0.002014285759262
All Population,Prevalence,New York,Both,80+ years,Diabetes mellitus type 1,Percent,2001,0.0022469511770914,0.0032306147108813,0.0015422394220792
All Population,Prevalence,New York,Both,<5 years,Diabetes mellitus type 2,Percent,2001,0.0,0.0,0.0
All Population,Prevalence,New York,Both,5-9 years,Diabetes mellitus type 2,Percent,2001,0.0,0.0,0.0
All Population,Prevalence,New York,Both,10-14 years,Diabetes mellitus type 2,Percent,2001,0.0,0.0,0.0
All Population,Prevalence,New York,Both,15-19 years,Diabetes mellitus type 2,Percent,2001,0.0042551961815928,0.0060193936786672,0.0026508675946954
All Population,Prevalence,New York,Both,20-24 years,Diabetes mellitus type 2,Percent,2001,0.0067657757410745,0.0086907716517253,0.0049728790776466
All Population,Prevalence,New York,Both,25-29 years,Diabetes mellitus type 2,Percent,2001,0.0102674811547146,0.0124702772327406,0.0080474788072052
All Population,Prevalence,New York,Both,30-34 years,Diabetes mellitus type 2,Percent,2001,0.0174682232405226,0.0208098600873817,0.013966632781084
All Population,Prevalence,New York,Both,35-39 years,Diabetes mellitus type 2,Percent,2001,0.029692735834661,0.0347563480316382,0.0251085137041537
All Population,Prevalence,New York,Both,40-44 years,Diabetes mellitus type 2,Percent,2001,0.0479619812960257,0.0563888946179935,0.0407712875738578
All Population,Prevalence,New York,Both,45-49 years,Diabetes mellitus type 2,Percent,2001,0.0759081696195106,0.0853779309088857,0.0658149567702712
All Population,Prevalence,New York,Both,50-54 years,Diabetes mellitus type 2,Percent,2001,0.1121266244656767,0.1280458490128671,0.0957826222433706
All Population,Prevalence,New York,Both,55-59 years,Diabetes mellitus type 2,Percent,2001,0.1517354189771674,0.167988212799218,0.1337676939929192
All Population,Prevalence,New York,Both,60-64 years,Diabetes mellitus type 2,Percent,2001,0.1903340069750256,0.2101523097886886,0.1725627314310264
All Population,Prevalence,New York,Both,65-69 years,Diabetes mellitus type 2,Percent,2001,0.2157146538519927,0.2367250472897201,0.1970448023405773
All Population,Prevalence,New York,Both,70-74 years,Diabetes mellitus type 2,Percent,2001,0.2275463504186821,0.2484193554146444,0.2101876889537656
All Population,Prevalence,New York,Both,75-79 years,Diabetes mellitus type 2,Percent,2001,0.2287368913331178,0.2516188543209981,0.2083755224861107
All Population,Prevalence,New York,Both,80+ years,Diabetes mellitus type 2,Percent,2001,0.2114546375676851,0.2336504976321292,0.1916350999760621
All Population,Prevalence,New York,Both,<5 years,Chronic kidney disease,Percent,1999,0.0004534250987613,0.0005722205226638,0.0003515397827723
All Population,Prevalence,New York,Both,5-9 years,Chronic kidney disease,Percent,1999,0.0024912327384597,0.003443140969663,0.0017932483867101
All Population,Prevalence,New York,Both,10-14 years,Chronic kidney disease,Percent,1999,0.012748974886736,0.0162736765605776,0.0098080836352879
All Population,Prevalence,New York,Both,15-19 years,Chronic kidney disease,Percent,1999,0.0311306413517041,0.0404063477881273,0.0236380170744009
All Population,Prevalence,New York,Both,20-24 years,Chronic kidney disease,Percent,1999,0.0442593331072064,0.0556737086800673,0.0356277545928598
All Population,Prevalence,New York,Both,25-29 years,Chronic kidney disease,Percent,1999,0.0487305875529909,0.0613596698293998,0.0382363709534107
All Population,Prevalence,New York,Both,30-34 years,Chronic kidney disease,Percent,1999,0.0555105639577113,0.0703698608759787,0.0435498184784344
All Population,Prevalence,New York,Both,35-39 years,Chronic kidney disease,Percent,1999,0.0629594977242755,0.0780350528255011,0.0493703491560041
All Population,Prevalence,New York,Both,40-44 years,Chronic kidney disease,Percent,1999,0.0673223541594238,0.0845055560418754,0.0536881313482897
