Age,Year,BipolarDisorder_male,BipolarDisorder_female,NeonatalEncephalopathy_male,NeonatalEncephalopathy_female,Obesity_male,Obesity_female,CongenitalMusculoskeletal_male,CongenitalMusculoskeletal_female,PTSD_male,PTSD_female,AlcoholUseDisorder_male,AlcoholUseDisorder_female,Hypertension_male,Hypertension_female,ChronicKidneyDisease_male,ChronicKidneyDisease_female,CongenitalHeartAnomalies_male,CongenitalHeartAnomalies_female,NeuralTubeDefects_male,NeuralTubeDefects_female,TobaccoUse_male,TobaccoUse_female,ColorectalCancer_male,ColorectalCancer_female,COPD_male,COPD_female,BreastCancer_male,BreastCancer_female,AlzheimersDisease_male,AlzheimersDisease_female,CardiovascularDiseases_male,CardiovascularDiseases_female,ParkinsonsDisease_male,ParkinsonsDisease_female,DownSyndrome_male,DownSyndrome_female,EsophagealCancer_male,EsophagealCancer_female,Dementia_male,Dementia_female,DrugUseDisorder_male,DrugUseDisorder_female,COVID19_male,COVID19_female,Tuberculosis_male,Tuberculosis_female,RoadInjuries_male,RoadInjuries_female,ChromosomalAbnormalities_male,ChromosomalAbnormalities_female,NeonatalJaundice_male,NeonatalJaundice_female,Type2Diabetes_male,Type2Diabetes_female,ProstateCancer_male,ProstateCancer_female,DiarrhealDiseases_male,DiarrhealDiseases_female,Type1Diabetes_male,Type1Diabetes_female,LowerRespiratoryInfections_male,LowerRespiratoryInfections_female,MaternalConditions_male,MaternalConditions_female,DigestiveCongenitalAnomalies_male,DigestiveCongenitalAnomalies_female,Hyperlipidemia_male,Hyperlipidemia_female,AnxietyDisorder_male,AnxietyDisorder_female,InterpersonalViolence_male,InterpersonalViolence_female,SelfHarm_male,SelfHarm_female,NeonatalPretermBirth_male,NeonatalPretermBirth_female,NeonatalSepsis_male,NeonatalSepsis_female,LungCancer_male,LungCancer_female,Flu_male,Flu_female,Asthma_male,Asthma_female,ChronicLiverDisease_male,ChronicLiverDisease_female,ProteinEnergyMalnutrition_male,ProteinEnergyMalnutrition_female,HPV_male,HPV_female,MajorDepressiveDisorder_male,MajorDepressiveDisorder_female,CervicalCancer_male,CervicalCancer_female,AcuteHepatitis_male,AcuteHepatitis_female
60,2016,0.006746625,0.007106019,0.000512357,0.00046237,,,0.00106149,0.001131481,,,0.03967224,0.007470974,0.542636583,0.701613316,0.256411864,0.269057468,0.001454657,0.001885027,2.53E-05,2.39E-05,,,0.000614879,0.000549789,0.070012498,0.058326563,0.00023998,0.006534923,0.006198846,0.00832342,0.173417,0.165076128,0.001372072,0.000705507,1.01E-05,5.29E-06,0.000730611,0.000286751,,,0.006404746,0.003814163,8.70E-07,6.48E-07,0.432077604,0.389318263,0.095135551,0.028502334,2.71E-05,1.96E-05,0.000109741,0.000206145,0.218934893,0.176328222,0.006166405,0,0.012834619,0.005824671,0.000241033,0.000241137,0.00274027,0.001827919,0,0.000199644,0.000118428,0.000183594,,,0.032442303,0.045348348,0.085828935,0.037979206,0.00715074,0.004676367,0.006469548,0.004181431,0.000807092,0.00075422,0.00022423,9.15E-05,,,0.046183945,0.065301193,0.545393107,0.406590181,0.004488001,0.003316081,,,0.025603122,0.030311043,,0.005388453,0.003123571,0.001607457
65,2016,0.006153216,0.00645325,0.000479968,0.000390743,,,0.000843177,0.000914801,,,0.033795627,0.006308981,0.589559226,0.744749879,0.357808123,0.377863799,0.00151045,0.001819941,2.06E-05,2.01E-05,,,0.000527918,0.000519589,0.091639771,0.074271556,0.000256449,0.005524098,0.011011074,0.016179745,0.240145365,0.231828274,0.002805997,0.001384723,6.72E-06,3.47E-06,0.000605247,0.000265385,,,0.005605935,0.002944103,9.51E-07,7.05E-07,0.439007845,0.392283094,0.099553323,0.030940457,1.77E-05,1.37E-05,6.22E-05,0.000144631,0.270760633,0.224113229,0.007251375,0,0.011207031,0.005822391,0.000231044,0.000231212,0.003891582,0.002804146,0,0.000154596,0.000112598,0.00017568,,,0.033168452,0.045491989,0.087297618,0.03832377,0.007577709,0.005014879,0.006463325,0.004154619,0.000757528,0.000648469,0.000218212,8.40E-05,,,0.050055106,0.063700465,0.579917204,0.425098329,0.004866576,0.003581975,,,0.025762868,0.030445825,,0.003511136,0.002884668,0.001508121
70,2016,0.005362491,0.005607288,0.000465348,0.000339007,,,0.000612287,0.000666727,,,0.029741415,0.005213733,0.623582737,0.77743018,0.491521517,0.522981004,0.001581535,0.001826549,1.93E-05,1.89E-05,,,0.000462443,0.000473186,0.115998871,0.09209048,0.000271354,0.004780224,0.021193908,0.032904617,0.337012948,0.32504501,0.005246203,0.002667601,0,0,0.000584331,0.00025301,,,0.004547408,0.002465224,1.02E-06,7.50E-07,0.406109429,0.343726858,0.103466698,0.033566691,0,0,2.96E-05,9.17E-05,0.31109686,0.265949778,0.007285611,0,0.009676495,0.005822688,0.000220282,0.000220469,0.0050811,0.003846341,0,0.000121789,0.000107553,0.000168655,,,0.033851016,0.045528013,0.088709199,0.038726756,0.007826558,0.005188952,0.006461867,0.004142306,0.000736443,0.00058362,0.000197556,6.94E-05,,,0.053293623,0.060656077,0.595476588,0.442866102,0.005261773,0.003858845,,,0.025782898,0.030243398,,0.001943363,0.002626153,0.00141662
75,2016,0.004466247,0.004659385,0.000461942,0.000318683,,,0.00044561,0.000485976,,,0.028173239,0.004674456,0.641914334,0.802225055,0.641904259,0.679611991,0.001598876,0.001843301,1.89E-05,1.86E-05,,,0.000437184,0.000371864,0.139703946,0.111869238,0.000273278,0.004021725,0.040136976,0.062102808,0.415202778,0.404150086,0.008716327,0.005043057,0,0,0.000500557,0.000190301,,,0.0035007,0.002563148,1.02E-06,7.56E-07,0.378910148,0.305142989,0.107048299,0.036316264,0,0,1.11E-05,5.04E-05,0.317421051,0.273705259,0.006779785,0,0.008238255,0.005816316,0.000207842,0.000208049,0.006303805,0.004953235,0,9.75E-05,0.000103185,0.000162472,,,0.034170346,0.045225318,0.089922997,0.038993976,0.008093617,0.005461947,0.006460528,0.004138242,0.000731871,0.000562927,0.000158899,4.23E-05,,,0.051402416,0.05614677,0.605746207,0.46301636,0.005674532,0.004146562,,,0.026005613,0.030198311,,0.001091554,0.002427048,0.00133171
80,2016,0.003593244,0.003743848,0.000461498,0.000313821,,,0.000328495,0.000358184,,,0.026163148,0.004231104,,,0.790733101,0.819345911,0.001684156,0.001832721,1.87E-05,1.84E-05,,,0.000393529,0.000340444,0.167784167,0.134057281,0.000304374,0.003647436,0.071259371,0.108034279,0.500110502,0.482872331,0.011725414,0.007308865,0,0,0.000437509,0.000176659,,,0.002676155,0.002901895,1.01E-06,7.50E-07,0.368557283,0.293858941,0.110618099,0.038951093,0,0,2.96E-06,2.14E-05,0.291666022,0.24796133,0.00567414,0,0.007758625,0.006128274,0.000192768,0.000192944,0.009968453,0.007342922,0,7.94E-05,9.94E-05,0.000157089,,,0.034466857,0.045008108,0.090127647,0.038251638,0.008277378,0.005690525,0.006458021,0.00413538,0.00073117,0.000559062,0.000115502,3.41E-05,,,0.046855435,0.052467383,0.61007854,0.483568839,0.006102656,0.00444635,,,0.02616733,0.030051438,,0.000633182,0.00221738,0.001284429
0,2017,0,0,0.002821062,0.0020277,,,0.007638387,0.007740146,,,0.000477019,0.000525624,,,0.000524815,0.000300067,0.007053091,0.00843904,0.000269426,0.000281343,,,0,0,0,0,0,0,0,0,0.005642311,0.003628644,0,0,0.00058231,0.000521396,0,0,,,0.000473118,0.000124077,7.31E-07,5.27E-07,0.143996719,0.135860083,0.001561013,0.001782652,0.002942409,0.001488009,0.001627609,0.001667062,0,0,0,0,0.008232543,0.008595217,1.07E-05,1.07E-05,0.002161861,0.001853299,0,0,0.001544172,0.002436827,,,0.001140755,0.001308224,0.001762259,0.001634149,0,0,0.03626729,0.022573918,0.005386088,0.004217014,0,0,,,0.022828772,0.030565845,0.016476588,0.013921034,0.020880374,0.0166469,,,5.44E-07,4.63E-07,,0,0.017343211,0.01616429
5,2017,0,0,0.002042777,0.001506525,,,0.003053271,0.003153314,,,0.00050496,0.000534328,,,0.002717649,0.002578368,0.002955228,0.003457822,0.000205647,0.000214409,,,0,0,0,0,0,0,0,0,0.011294014,0.009644486,0,0,0.000516511,0.00046309,0,0,,,0,0,1.14E-06,8.25E-07,0.161063488,0.149586026,0.002725242,0.002446879,0.001445009,0.000814937,0.0011888,0.001254779,0,0,0,0,0.013102004,0.012649145,6.08E-05,6.10E-05,0.000751486,0.000746807,0,0,0.00068949,0.001070701,,,0.024108456,0.029723813,0.00748143,0.011910861,0,0,0.009848223,0.006675288,0.003153539,0.002580176,0,0,,,0.042875585,0.041749737,0.013993357,0.01218237,0.002041379,0.00150253,,,0.001497618,0.001606208,,0,0.003273229,0.002597682
10,2017,0.000881354,0.000895239,0.001855799,0.001374514,,,0.002844607,0.002924177,,,0.001256124,0.000782458,,,0.015797214,0.015761429,0.00222647,0.002737173,0.000180961,0.00018798,,,0,0,0,0,0,0,0,0,0.01447301,0.012852727,0,0,0.000498918,0.000442001,0,0,,,1.10E-05,8.37E-06,1.32E-06,9.32E-07,0.219905085,0.186430061,0.00418109,0.003251944,0.001089576,0.000627227,0.001083929,0.001141091,0,0,0,0,0.022605731,0.017095458,0.000134212,0.00013041,0.000278561,0.000288299,0,7.09E-05,0.000453913,0.000682626,,,0.043727717,0.061290971,0.013201356,0.025052886,7.70E-05,0.000101472,0.009394606,0.006312868,0.002866516,0.002354262,0,0,,,0.060221659,0.063723117,0.016902084,0.014600126,0.001345544,0.001031728,,,0.012289096,0.013795555,,0,0.00154936,0.000953644
15,2017,0.004290861,0.004387346,0.001654626,0.001253829,,,0.002283217,0.002389412,,,0.011176785,0.002864331,,,0.043059344,0.042679325,0.001992637,0.002567705,0.000155048,0.000162089,,,5.88E-06,2.27E-05,0.002813483,0.002421228,3.67E-06,4.62E-05,0,0,0.021207048,0.021223168,0,0,0.000458985,0.000411156,0,0,,,0.017350805,0.006369151,1.26E-06,9.14E-07,0.276057557,0.232608803,0.008107254,0.004594641,0.000928133,0.000633992,0.000944008,0.001008686,0.01383177,0.010766215,0,0,0.021271578,0.012391808,0.000163406,0.000158855,0.000280958,0.000274636,0,0.002917383,0.000329212,0.000488019,,,0.043942131,0.060035103,0.027575814,0.047128585,0.000445429,0.000471997,0.00856491,0.005836472,0.002559281,0.002136641,4.97E-07,1.32E-06,,,0.040211542,0.051860807,0.089265906,0.060064877,0.001583945,0.001190087,,,0.029685412,0.035179432,,0.000737511,0.001250594,0.000681469
20,2017,0.005895438,0.006107688,0.001506944,0.001168169,,,0.00148149,0.001537188,,,0.035476925,0.006542975,,,0.066842989,0.066702001,0.001823183,0.002419415,0.000129248,0.000133855,,,1.87E-05,8.34E-05,0.004693713,0.003858659,7.97E-06,0.00035218,0,0,0.027900596,0.030979386,2.76E-06,1.17E-06,0.000395536,0.000356016,4.30E-06,6.76E-06,,,0.023107575,0.013340316,1.26E-06,9.28E-07,0.291394946,0.243391294,0.015680473,0.006376999,0.00061476,0.000698659,0.000823603,0.000883562,0.022613776,0.016256277,1.15E-05,0,0.020148134,0.009482998,0.000177986,0.000174297,0.000331908,0.000305632,0,0.004977068,0.000257467,0.000380269,,,0.03797669,0.053244098,0.050172741,0.058267895,0.001316318,0.001103256,0.00798166,0.005435003,0.002314849,0.001955117,1.28E-06,4.40E-06,,,0.021300092,0.032920031,0.221426243,0.15639775,0.001829806,0.001364187,,,0.027423102,0.033307672,,0.005751719,0.003488218,0.001798359
25,2017,0.006372783,0.006662907,0.001394895,0.001099757,,,0.00129016,0.001341487,,,0.053284037,0.008235236,,,0.079698334,0.080005165,0.001738638,0.002306437,0.00010328,0.000102724,,,6.05E-05,0.00011128,0.006783115,0.005543132,3.01E-05,0.000876336,0,0,0.034855241,0.040664561,1.87E-05,7.99E-06,0.000272728,0.000229009,1.33E-05,9.85E-06,,,0.019431661,0.013992117,1.31E-06,9.63E-07,0.298969282,0.235352155,0.024780217,0.008312553,0.000408092,0.000379073,0.000734974,0.000800877,0.03149162,0.022132797,2.22E-05,0,0.019020528,0.008885123,0.00019256,0.000189798,0.000438984,0.000381593,0,0.004580485,0.000214704,0.000316963,,,0.034236963,0.048455693,0.064385847,0.059311075,0.002268443,0.001668939,0.007703216,0.005245969,0.00212383,0.001798219,5.99E-06,7.32E-06,,,0.018058588,0.032238192,0.315374741,0.227359976,0.002092709,0.00155579,,,0.026437557,0.03088308,,0.009519107,0.005097861,0.002562138
30,2017,0.006447572,0.006771503,0.001291173,0.001032306,,,0.001259768,0.001316882,,,0.062333301,0.008864798,0.217371494,0.211823489,0.092520808,0.09295513,0.001694293,0.002241286,8.26E-05,7.97E-05,,,0.00011588,0.000294732,0.008857075,0.00734383,4.13E-05,0.003458376,0,0,0.042115898,0.049539027,5.13E-05,2.20E-05,0.000154856,0.000112759,3.22E-05,2.96E-05,,,0.012915914,0.010782052,1.39E-06,1.03E-06,0.312026229,0.246825017,0.035411579,0.010609351,0.000278745,0.000228471,0.000636518,0.00071532,0.041727144,0.029588382,3.04E-05,0,0.018017087,0.008332382,0.00021138,0.000209321,0.000545724,0.000458059,0,0.00503762,0.000187355,0.000276392,,,0.032319747,0.04553433,0.073965522,0.061133169,0.003231802,0.002193886,0.007341868,0.004931218,0.001951099,0.001649765,1.49E-05,2.34E-05,,,0.020424714,0.039558125,0.36930526,0.26620995,0.00237321,0.001761325,,,0.025889074,0.030101884,,0.027420519,0.00476066,0.002464123
35,2017,0.006644093,0.007015638,0.001144696,0.000945473,,,0.001241542,0.00130169,,,0.065836121,0.008952369,0.252727818,0.289591296,0.103549851,0.103785711,0.001686556,0.00216944,6.76E-05,6.29E-05,,,9.59E-05,0.000416391,0.010825837,0.009208536,3.71E-05,0.005856047,0,0,0.051527401,0.059396085,0.000103615,4.49E-05,9.95E-05,6.50E-05,3.26E-05,4.74E-05,,,0.009696939,0.008027129,1.49E-06,1.11E-06,0.344014451,0.277034749,0.046448724,0.013014941,0.00020093,0.000153911,0.000537844,0.00061568,0.055549954,0.041332248,2.91E-05,0,0.017078995,0.00779476,0.000228775,0.000227278,0.000651645,0.000535112,0,0.004082077,0.000167491,0.000248072,,,0.031337474,0.044176055,0.077453372,0.05835553,0.004032292,0.002602418,0.007037987,0.00471776,0.001725903,0.001493127,1.60E-05,3.77E-05,,,0.025505207,0.047022645,0.407976477,0.298496544,0.002671889,0.001977173,,,0.025489886,0.029982994,,0.033540255,0.00467359,0.002392419
40,2017,0.006973062,0.007408324,0.000977142,0.000849613,,,0.001229714,0.00129175,,,0.067134754,0.00892775,0.300302496,0.381226845,0.112076215,0.113155431,0.001616446,0.002116983,5.50E-05,4.97E-05,,,0.00015845,0.000494584,0.014130419,0.011991037,6.33E-05,0.008051445,0.000156323,0.000182229,0.068521646,0.073772006,0.000183226,8.05E-05,7.53E-05,4.67E-05,8.94E-05,0.000114626,,,0.00841889,0.006163703,1.66E-06,1.24E-06,0.362556646,0.294755135,0.058046559,0.015812828,0.000152043,0.000114189,0.000444425,0.000520249,0.073219695,0.057351331,0.000102195,0,0.016208956,0.007268166,0.000243511,0.000242423,0.000849753,0.000657453,0,0.002575492,0.00015291,0.000228011,,,0.030806755,0.043718462,0.081091401,0.055162392,0.004712478,0.003008016,0.006758998,0.004530576,0.001474534,0.001336049,3.96E-05,5.41E-05,,,0.031887935,0.054502019,0.440902486,0.32347264,0.002989922,0.0022015,,,0.025254323,0.029857811,,0.029007522,0.004440134,0.002236128
45,2017,0.007165927,0.00763294,0.0008198,0.000761614,,,0.001219281,0.001282406,,,0.064524617,0.008805446,0.357442157,0.477408797,0.125853747,0.128104822,0.001585355,0.002108754,4.51E-05,4.03E-05,,,0.000208711,0.000498909,0.023792911,0.018761538,8.06E-05,0.007334772,0.0009908,0.001164643,0.087571765,0.088014633,0.00031647,0.000142781,5.12E-05,3.01E-05,0.000163222,0.000145011,,,0.007693534,0.005832086,1.87E-06,1.40E-06,0.366864503,0.301499355,0.068680288,0.018711376,0.000108314,7.88E-05,0.000349198,0.000432073,0.09470175,0.076251034,0.000321156,0,0.015348057,0.006748547,0.000251147,0.000250514,0.001174888,0.000838689,0,0.001285402,0.000142297,0.000214482,,,0.030965826,0.044202454,0.084906192,0.050360585,0.005307737,0.003384748,0.006590167,0.004414013,0.00123721,0.001189499,6.94E-05,6.65E-05,,,0.036553505,0.059774504,0.471815125,0.348459167,0.003323125,0.002434411,,,0.025204029,0.029892457,,0.015836685,0.004096205,0.002057812
50,2017,0.007196032,0.007652974,0.000696793,0.000680965,,,0.0012064,0.001270458,,,0.059300333,0.008592088,0.419915718,0.567223265,0.15141118,0.156181311,0.001597601,0.002111576,3.69E-05,3.27E-05,,,0.000428769,0.00058917,0.039394354,0.030317118,0.000149359,0.007589252,0.002266127,0.002729366,0.108130433,0.103679976,0.000509683,0.000239421,2.70E-05,1.51E-05,0.000418494,0.000229204,,,0.007270161,0.006071815,2.17E-06,1.63E-06,0.370986675,0.310743148,0.079249119,0.022083051,6.43E-05,4.57E-05,0.000259312,0.000349015,0.122229191,0.099333257,0.001352051,0,0.01447415,0.006224925,0.000252128,0.000251831,0.001516669,0.001027951,0,0.000795388,0.000133467,0.000203324,,,0.031416396,0.044981008,0.085897181,0.04288784,0.00605335,0.00388128,0.00648924,0.004300845,0.001049758,0.00105313,0.000135029,9.13E-05,,,0.040120374,0.063267456,0.495742913,0.365563338,0.003670413,0.002676381,,,0.02520993,0.030067457,,0.011755727,0.003746487,0.0018983
55,2017,0.007075661,0.007494013,0.000618857,0.000617954,,,0.001170984,0.001237298,,,0.049403512,0.008043886,0.482217319,0.641788813,0.192072278,0.201053271,0.00156313,0.00203325,3.09E-05,2.79E-05,,,0.000531351,0.00051819,0.054578054,0.04407448,0.000208592,0.006524549,0.003846886,0.00480584,0.135903564,0.127488897,0.000804865,0.000403131,1.57E-05,8.35E-06,0.000659701,0.000242745,,,0.006851564,0.005182514,2.57E-06,1.92E-06,0.392832179,0.339319598,0.087365175,0.025060535,4.07E-05,2.86E-05,0.000178541,0.000274352,0.165439123,0.133387273,0.002828909,0,0.01357981,0.005696497,0.000249516,0.000249366,0.001875005,0.0012243,0,0.00025812,0.000125758,0.000193348,,,0.031891968,0.045399282,0.083826737,0.038249408,0.006669593,0.004302138,0.006443854,0.004219106,0.000928458,0.00094561,0.000214765,8.29E-05,,,0.043170499,0.065034422,0.524794892,0.389849007,0.004031551,0.002927533,,,0.025476391,0.030139734,,0.006423611,0.003292182,0.001721547
60,2017,0.006746661,0.00710604,0.000565008,0.000553027,,,0.001058893,0.001130608,,,0.039297487,0.007286645,0.539178181,0.699227196,0.255503245,0.269558507,0.001459843,0.001889837,2.54E-05,2.40E-05,,,0.000628503,0.00055976,0.069979541,0.058453436,0.00024263,0.006618325,0.006205216,0.00830947,0.172223341,0.163487687,0.001364125,0.00070675,1.05E-05,5.41E-06,0.000730348,0.000285693,,,0.006367123,0.003810428,2.94E-06,2.19E-06,0.428022829,0.381900457,0.093673755,0.02785389,2.79E-05,2.00E-05,0.000112207,0.000205974,0.219740282,0.1768684,0.006374865,0,0.012334043,0.005393186,0.000242836,0.000242907,0.002547301,0.001716624,0,0.000191786,0.000119054,0.000184481,,,0.032479017,0.045587809,0.083028636,0.037168558,0.007173116,0.00463367,0.006424529,0.00416203,0.000843495,0.000838947,0.000227647,9.33E-05,,,0.046153792,0.065252083,0.545826529,0.407217982,0.004407456,0.003188481,,,0.025661077,0.03030459,,0.005466253,0.003076819,0.001593362
65,2017,0.006153241,0.006453262,0.00051771,0.000451526,,,0.000841514,0.000913991,,,0.033363311,0.006155016,0.58688479,0.742953214,0.357029911,0.379077215,0.001515945,0.001824418,2.06E-05,2.01E-05,,,0.000542189,0.000531893,0.091613349,0.074609432,0.000259823,0.005597176,0.011006075,0.016158011,0.238955088,0.230404186,0.002745543,0.001390801,6.98E-06,3.64E-06,0.000610199,0.000266439,,,0.005572164,0.002935853,3.22E-06,2.38E-06,0.434859148,0.385429041,0.098013877,0.030245299,1.83E-05,1.43E-05,6.38E-05,0.000144517,0.271701442,0.224757701,0.007531595,0,0.010751299,0.00541148,0.000232767,0.000232947,0.003623793,0.002626263,0,0.000148177,0.000113258,0.000176561,,,0.033259443,0.045835689,0.084372884,0.037463621,0.007600534,0.004965772,0.006417845,0.004132558,0.000768002,0.00069076,0.000223173,8.61E-05,,,0.050038887,0.063739132,0.57927524,0.425853517,0.004799531,0.003459949,,,0.02582019,0.030443768,,0.003579881,0.002835226,0.001497689
70,2017,0.005362507,0.005607295,0.000495411,0.000373825,,,0.000610989,0.000666162,,,0.029201485,0.005096717,0.622276424,0.7764766,0.490462255,0.524372165,0.001587112,0.001830745,1.94E-05,1.90E-05,,,0.000471816,0.000485733,0.116194537,0.092719694,0.000272686,0.004840373,0.021164053,0.032891914,0.336143683,0.32409686,0.005103112,0.002682564,0,0,0.000586743,0.000255052,,,0.004519729,0.00245399,3.44E-06,2.54E-06,0.397709804,0.334907867,0.101903625,0.032819299,0,0,3.07E-05,9.19E-05,0.311993599,0.266456665,0.00749967,0,0.009264343,0.005431443,0.000221781,0.000221943,0.004736747,0.003604474,0,0.000116486,0.000108239,0.000169545,,,0.033989624,0.045942058,0.085648202,0.03781917,0.007850136,0.00513834,0.006416377,0.004118707,0.000733485,0.000593202,0.000201208,7.14E-05,,,0.053249051,0.060883822,0.595146995,0.443529046,0.005209312,0.003743077,,,0.025816024,0.030213024,,0.001982014,0.002596165,0.001406141
75,2017,0.004466256,0.004659389,0.00049008,0.000341934,,,0.000444689,0.000485268,,,0.027768101,0.004606891,0.642670149,0.802329746,0.64120924,0.681178589,0.001604441,0.001847413,1.90E-05,1.87E-05,,,0.000442704,0.000381587,0.140307937,0.112735074,0.0002721,0.004056351,0.040114893,0.062111047,0.414413687,0.403393343,0.008532733,0.005066554,0,0,0.000500099,0.000192793,,,0.00347312,0.002555201,3.45E-06,2.56E-06,0.367241776,0.294955288,0.105443197,0.035538758,0,0,1.17E-05,5.06E-05,0.31827978,0.274202683,0.006907076,0,0.007868921,0.005442931,0.000209581,0.000209738,0.005881825,0.004649781,0,9.31E-05,0.000103887,0.000163384,,,0.034322912,0.045645956,0.086726324,0.038047976,0.008116918,0.005408077,0.006415,0.004114014,0.000725671,0.000560287,0.00016077,4.37E-05,,,0.051420223,0.056323729,0.605399149,0.463729575,0.005637669,0.004038143,,,0.026035792,0.030170931,,0.001115503,0.002391038,0.001319871
80,2017,0.003593249,0.00374385,0.000489357,0.000334018,,,0.000327682,0.000357508,,,0.025883067,0.004199519,,,0.790463803,0.821211756,0.001690002,0.001836788,1.88E-05,1.84E-05,,,0.000394374,0.000345028,0.168868248,0.135213149,0.000300451,0.003648312,0.071220005,0.108017603,0.499424648,0.482019364,0.011544654,0.007347181,0,0,0.00043548,0.000177107,,,0.002651051,0.002900125,3.41E-06,2.54E-06,0.355596763,0.283309098,0.109035165,0.038168981,0,0,3.19E-06,2.16E-05,0.292546063,0.248578216,0.00569881,0,0.007413618,0.005751056,0.000194867,0.000195031,0.009307857,0.006977565,0,7.56E-05,0.000100136,0.000158033,,,0.034587284,0.045383048,0.086871786,0.037279111,0.00830335,0.00563709,0.00641242,0.004111062,0.000724509,0.000553938,0.000116533,3.49E-05,,,0.046960449,0.05243025,0.610245728,0.484316795,0.00608148,0.004346236,,,0.026213348,0.03004495,,0.000637981,0.002183931,0.001271349
0,2018,0,0,0.002980715,0.002157018,,,0.007703521,0.007800091,,,0.000474477,0.00052425,,,0.000528439,0.000302645,0.007099876,0.008516693,0.000267726,0.000278871,,,0,0,0,0,0,0,0,0,0.005663265,0.003655986,0,0,0.000584099,0.000520251,0,0,,,0.00047503,0.000124504,1.35E-06,9.74E-07,0.141914603,0.133643434,0.001553839,0.00176588,0.002946148,0.00148906,0.001597831,0.001650406,0,0,0,0,0.006216696,0.006554944,1.10E-05,1.10E-05,0.001775346,0.001524418,0,0,0.001551275,0.002405047,,,0.001141741,0.001315836,0.001707172,0.001599581,0,0,0.03637401,0.022687814,0.005507836,0.004329693,0,0,,,0.022952878,0.030719742,0.017681149,0.014897953,0.02033697,0.016186384,,,5.63E-07,4.78E-07,,0,0.01743321,0.016218163
5,2018,0,0,0.002210845,0.00165028,,,0.003040948,0.003143904,,,0.000501081,0.000533143,,,0.00272549,0.002591431,0.002972948,0.003472604,0.000204581,0.000212933,,,0,0,0,0,0,0,0,0,0.011329586,0.009696709,0,0,0.000517997,0.000462053,0,0,,,0,0,2.11E-06,1.52E-06,0.159673016,0.147647801,0.002725366,0.002441093,0.001448146,0.000815385,0.001174758,0.001249452,0,0,0,0,0.010967031,0.010711745,6.15E-05,6.15E-05,0.000653977,0.000678146,0,0,0.000687822,0.001056745,,,0.024297081,0.030088988,0.007402121,0.011881443,0,0,0.009928115,0.00672566,0.003381468,0.002784681,0,0,,,0.042823473,0.041922109,0.014956089,0.012892553,0.00193049,0.001348272,,,0.001503492,0.001607504,,0,0.003310453,0.002610798
10,2018,0.000884534,0.000896723,0.002030265,0.00152151,,,0.002830433,0.002912278,,,0.001253906,0.000780017,,,0.015849725,0.015798696,0.002235508,0.002742792,0.000180126,0.000186543,,,0,0,0,0,0,0,0,0,0.014525691,0.012898676,0,0,0.000500346,0.000440671,0,0,,,1.12E-05,8.49E-06,2.43E-06,1.72E-06,0.214883286,0.181458324,0.004180123,0.003247312,0.001092235,0.000627004,0.001072384,0.001136331,0,0,0,0,0.020560363,0.015519316,0.000136251,0.00013199,0.000252305,0.000265424,0,7.05E-05,0.000452216,0.000676859,,,0.043974115,0.061750591,0.013028297,0.02499692,7.61E-05,0.00010114,0.009463212,0.006355558,0.003110047,0.002571901,0,0,,,0.060282911,0.063938406,0.016068707,0.013831077,0.00118246,0.000880421,,,0.012339123,0.013785174,,0,0.001534292,0.000940017
15,2018,0.004300534,0.004390368,0.001822508,0.001401674,,,0.002268653,0.002377191,,,0.01119963,0.002837127,,,0.043135612,0.042765426,0.001999376,0.002570708,0.000154198,0.000160868,,,5.85E-06,2.26E-05,0.002793907,0.002413433,3.61E-06,4.65E-05,0,0,0.021272095,0.021172708,0,0,0.000459933,0.000409776,0,0,,,0.017388299,0.006388671,2.33E-06,1.68E-06,0.265209041,0.224650384,0.008052328,0.00457037,0.000929699,0.000633379,0.000932771,0.001003871,0.013925146,0.010868719,0,0,0.020220602,0.011226173,0.000166019,0.000161056,0.000265286,0.000258271,0,0.002884872,0.000327896,0.000485265,,,0.04410039,0.06012876,0.027083311,0.046989382,0.000446133,0.000470594,0.008596459,0.005856869,0.002788654,0.002347222,4.83E-07,1.30E-06,,,0.040471022,0.051945251,0.088825114,0.059619437,0.001431651,0.001040767,,,0.029739697,0.035028083,,0.000720677,0.001222832,0.000666287
