Time,Sex,AgeGrpStart,mx
2018,Male,10,0.001212842
2018,Male,15,0.003968148
2018,Male,20,0.00915108
2018,Male,25,0.011594101
2018,Male,30,0.013778241
2018,Male,35,0.017231066
2018,Male,40,0.020844185
2018,Male,45,0.030037252
2018,Male,50,0.047443724
2018,Male,55,0.071820961
2018,Male,60,0.105264868
2018,Male,65,0.15260627
2018,Male,70,0.228011335
2018,Male,75,0.372561992
2018,Male,80,0.626391979
2018,Male,85,1.100508773
2018,Male,90,1.925584382
2018,Male,95,2.796085665
2019,Female,0,0.036899543
2019,Female,2,0.001078423
2019,Female,5,0.000879962
2019,Female,10,0.000938042
2019,Female,15,0.00179142
2019,Female,20,0.003599122
2019,Female,25,0.004779287
2019,Female,30,0.006379942
2019,Female,35,0.008714605
2019,Female,40,0.012075994
2019,Female,45,0.018190769
2019,Female,50,0.027570361
2019,Female,55,0.043201916
2019,Female,60,0.064255223
2019,Female,65,0.094845862
2019,Female,70,0.151811159
2019,Female,75,0.252610276
2019,Female,80,0.444240785
2019,Female,85,0.819687688
2019,Female,90,1.522941139
2019,Female,95,2.615396919
2019,Male,0,0.044171353
2019,Male,2,0.001358605
2019,Male,5,0.000988303
2019,Male,10,0.001193466
2019,Male,15,0.004049042
2019,Male,20,0.00934183
2019,Male,25,0.011791621
2019,Male,30,0.01445192
2019,Male,35,0.018323763
2019,Male,40,0.021843655
2019,Male,45,0.030612748
2019,Male,50,0.047334247
2019,Male,55,0.07171763
2019,Male,60,0.105302547
2019,Male,65,0.153496614
2019,Male,70,0.226010239
2019,Male,75,0.36702831
2019,Male,80,0.621519262
2019,Male,85,1.08670311
2019,Male,90,1.915021915
2019,Male,95,2.784122412
2020,Female,0,0.03593199
2020,Female,2,0.001020768
2020,Female,5,0.000873683
2020,Female,10,0.000953964
2020,Female,15,0.001939055
2020,Female,20,0.00406172
2020,Female,25,0.005756958
2020,Female,30,0.007933204
2020,Female,35,0.0108842
2020,Female,40,0.015276021
2020,Female,45,0.022760727
2020,Female,50,0.034392275
2020,Female,55,0.054464804
2020,Female,60,0.081230595
2020,Female,65,0.121645406
2020,Female,70,0.190561172
2020,Female,75,0.317377999
2020,Female,80,0.539833175
2020,Female,85,1.019328228
2020,Female,90,1.786645095
2020,Female,95,2.997183881
2020,Male,0,0.042542146
2020,Male,2,0.001372713
2020,Male,5,0.000988629
2020,Male,10,0.001255941
2020,Male,15,0.004759235
2020,Male,20,0.011422892
2020,Male,25,0.015056871
2020,Male,30,0.019568852
2020,Male,35,0.026024454
2020,Male,40,0.031756337
2020,Male,45,0.04346083
2020,Male,50,0.066147601
2020,Male,55,0.097748311
2020,Male,60,0.14107697
2020,Male,65,0.205099032
2020,Male,70,0.300342459
2020,Male,75,0.486404188
2020,Male,80,0.806695063
2020,Male,85,1.353119322
2020,Male,90,2.273099402
2020,Male,95,3.219904481
2021,Female,0,0.03688076
2021,Female,2,0.001122307
2021,Female,5,0.000977734
2021,Female,10,0.001004133
2021,Female,15,0.001951812
2021,Female,20,0.003828213
2021,Female,25,0.005743159
2021,Female,30,0.008591794
2021,Female,35,0.011934567
2021,Female,40,0.015368027
2021,Female,45,0.021973993
2021,Female,50,0.034342996
2021,Female,55,0.050773069
2021,Female,60,0.074428987
2021,Female,65,0.11213196
